Site_id;Visit_id;Species_id;Cover;Cover_class
8715;11159;1733;2;2
8715;23731;1733;1;1
8720;59596;1733;2;2
8740;75047;2338;1;1
8744;56678;2;3;3
8749;21946;2;9;5
8749;36010;2;1;1
8764;4714;2338;2;2
8764;15786;2338;8;5
8764;28768;2338;2;2
8764;47658;2338;2;2
8764;57015;2338;3;3
8770;11922;2;15;6
8770;22073;2;21;6
8770;35823;2;53;8
8772;10293;2;51;8
8772;22967;2;12;5
8772;33908;2;25;6
8772;44730;2;17;6
8772;59485;2;2;2
8772;75985;2;22;6
8774;9822;2;65;8
8774;23345;2;64;8
8774;35476;2;67;8
8774;45321;2;75;8
8774;57056;2;81;9
8774;64988;2;72;8
8780;10860;2;2;2
8780;21847;2;3;3
8780;34474;2;2;2
8780;46576;2;1;1
8780;59018;2;3;3
8780;69563;2;8;5
8785;58351;2;1;1
8790;12066;2338;1;1
8790;22795;2338;2;2
8790;33802;2338;2;2
8790;46276;2338;2;2
8790;69390;2338;1;1
8804;10670;2;2;2
8804;21915;2;1;1
8804;60276;2;2;2
8804;74311;2;3;3
8805;45337;2338;1;1
8809;12009;2;3;3
8809;23202;2;11;5
8809;34927;2;15;6
8809;45565;2;20;6
8809;54803;2;11;5
8809;65721;2;20;6
8816;21153;2;8;5
8816;31876;2;63;8
8816;43987;2;8;5
8816;56520;2;18;6
8818;11265;2;1;1
8818;35854;2;1;1
8818;66311;2;1;1
8823;10959;2;88;9
8823;23906;2;88;9
8823;33797;2;63;8
8832;10853;2;3;3
8832;22849;2;8;5
8832;33401;2;16;6
8832;45507;2;34;7
8834;75080;1733;2;2
8840;9601;2;2;2
8840;23438;2;2;2
8840;35772;2;2;2
8840;45327;2;3;3
8840;67241;2;10;5
8850;12698;2;8;5
8850;23800;2;38;7
8850;34619;2;63;8
8850;44822;2;88;9
8850;56483;2;63;8
8850;64981;2;88;9
8851;11137;2;1;1
8851;22965;2;1;1
8851;35290;2;12;5
8851;46788;2;12;5
8860;26051;1733;2;2
8867;12213;2338;2;2
8867;23742;2338;2;2
8867;33768;2338;1;1
8867;46366;2338;2;2
8867;55012;2338;2;2
8867;67614;2338;2;2
8879;75770;2338;2;2
8881;10758;2;1;1
8881;23223;2;2;2
8881;35358;2;8;5
8881;45728;2;1;1
8881;56059;2;8;5
8881;67069;2;13;6
8884;31480;2;1;1
8884;44321;2;8;5
8884;70196;2;1;1
8885;36054;2;3;3
8888;11497;2;1;1
8888;21494;2;18;6
8902;59012;2;2;2
8902;74166;2;3;3
8904;9979;2;48;7
8904;21757;2;66;8
8904;36000;2;65;8
8904;46342;2;63;8
8904;57433;2;69;8
8904;67051;2;88;9
8905;9975;2338;2;2
8905;18532;2338;2;2
8905;30278;2338;2;2
8905;44455;2338;8;5
8905;53160;2338;8;5
8905;62927;2338;18;6
8906;53864;2338;1;1
8912;66013;1733;3;3
8919;10349;2338;2;2
8919;23176;2338;2;2
8919;33518;2338;1;1
8922;71933;2;2;2
8926;10578;2;3;3
8926;25832;2;3;3
8926;38389;2;1;1
8926;49111;2;1;1
8929;35717;2;1;1
8935;21843;2;1;1
8938;10075;2338;1;1
8938;21776;2338;10;5
8938;33653;2338;7;5
8938;46893;2338;10;5
8939;58929;2;1;1
8946;45157;2;1;1
8946;55141;2;1;1
8949;67087;2;2;2
8952;11896;2;15;6
8952;22991;2;15;6
8952;35192;2;19;6
8952;46384;2;19;6
8952;64546;2;9;5
8953;43568;2;1;1
8953;53729;2;2;2
8953;73525;2;8;5
8955;46261;2;1;1
8957;44576;1733;2;2
8957;72755;1733;1;1
8958;34472;2;4;4
8958;47477;2;2;2
8958;59938;2;4;4
8958;73955;2;4;4
8964;46872;2;2;2
8966;10688;2;40;7
8966;22033;2;43;7
8966;33285;2;25;6
8966;47225;2;88;9
8970;12298;2338;1;1
8976;24181;1733;2;2
8976;35076;1733;8;5
8976;45338;1733;2;2
8980;42349;2;1;1
8980;57465;2;1;1
8985;11420;2;38;7
8985;23262;2;27;7
8985;35227;2;35;7
8986;12655;2;66;8
8986;21517;2;67;8
8986;33370;2;67;8
8986;44798;2;69;8
8986;57703;2;67;8
8986;66757;2;40;7
8995;10353;2;1;1
8995;23482;2;2;2
8995;35538;2;9;5
8995;47396;2;63;8
8995;56861;2;77;9
8995;64995;2;53;8
9005;22746;2;2;2
9010;10545;2;1;1
9010;57301;2;8;5
9010;67035;2;3;3
9020;45482;2;4;4
9020;60887;2;2;2
9023;46040;1733;2;2
9027;75305;2338;3;3
9035;68371;1733;2;2
9036;45160;1733;1;1
9042;44792;1733;2;2
9056;9687;1733;8;5
9069;11440;2;1;1
9069;21677;2;2;2
9069;33229;2;2;2
9069;46343;2;8;5
9069;55189;2;2;2
9069;65969;2;8;5
9072;11003;2;5;4
9072;23483;2;10;5
9072;33896;2;20;6
9072;45734;2;25;6
9072;58448;2;40;7
9072;75798;2;49;7
9076;44740;2;1;1
9078;11465;2;1;1
9078;22194;2;1;1
9078;34083;2;1;1
9078;46234;2;2;2
9078;58787;2;1;1
9078;69233;2;2;2
9087;11833;2;45;7
9087;21746;2;50;7
9087;35090;2;51;8
9087;46896;2;40;7
9087;61080;2;40;7
9087;69252;2;16;6
9092;12108;2;40;7
9092;22155;2;20;6
9092;34142;2;40;7
9092;46654;2;44;7
9092;61011;2;44;7
9092;70480;2;21;6
9097;56502;2;1;1
9113;33859;2;1;1
9113;33859;1733;1;1
9113;60467;1733;1;1
9115;10737;2;11;5
9115;48831;2;16;6
9115;69911;2;25;6
9123;10347;2338;1;1
9125;35665;2;1;1
9130;46031;2;2;2
9133;45156;2;3;3
9139;12259;2;20;6
9139;21578;2;10;5
9139;34852;2;39;7
9139;44655;2;69;8
9139;56184;2;53;8
9139;65959;2;43;7
9142;46189;1733;1;1
9142;59798;1733;1;1
9146;12642;2;31;7
9146;22733;2;41;7
9146;33607;2;21;6
9146;47299;2;22;6
9152;9916;2;2;2
9152;60688;2;1;1
9171;11460;2;17;6
9171;23226;2;17;6
9171;33442;2;13;6
9171;45028;2;13;6
9177;10391;2;6;5
9177;21645;2;12;5
9177;34039;2;3;3
9177;46831;2;11;5
9177;57394;2;12;5
9177;66948;2;20;6
9179;22863;2;1;1
9179;35334;2;1;1
9180;35917;2;3;3
9180;44867;2;2;2
9180;57695;2;1;1
9192;9658;2;8;5
9192;23756;2;8;5
9192;34829;2;8;5
9192;44783;2;8;5
9192;56064;2;18;6
9192;66915;2;18;6
9198;46209;2;1;1
9198;66249;2;1;1
9201;47508;2;8;5
9204;10682;2;66;8
9204;21663;2;63;8
9204;33192;2;65;8
9204;45048;2;26;7
9204;61269;2;3;3
9204;73961;2;70;8
9209;11413;2;2;2
9209;23447;2;2;2
9209;35834;2;1;1
9209;46739;2;8;5
9209;57383;2;4;4
9209;64973;2;2;2
9219;11064;2338;1;1
9219;21525;2338;1;1
9219;34815;2338;1;1
9219;47067;2338;1;1
9220;26421;2;2;2
9220;34827;2;2;2
9220;61281;2;2;2
9220;75329;2;3;3
9223;11841;2;1;1
9223;23608;2;4;4
9223;34461;2;3;3
9223;45199;2;2;2
9223;59034;2;4;4
9223;70555;2;8;5
9231;58724;1733;1;1
9232;35615;2;1;1
9234;33275;1733;2;2
9234;45473;1733;1;1
9242;45962;2338;1;1
9242;59273;2338;1;1
9242;73018;2338;1;1
9245;45801;2;1;1
9250;75616;1733;3;3
9252;46699;2;2;2
9252;57046;2;2;2
9259;57346;2338;1;1
9261;45735;1733;2;2
9264;54345;2;1;1
9266;37294;1733;1;1
9270;12479;2338;18;6
9270;22899;2338;18;6
9270;35859;2338;2;2
9275;75702;2;2;2
9283;24087;2;1;1
9283;45024;2;3;3
9283;56694;2;1;1
9283;66293;2;1;1
9284;54653;1733;8;5
9284;68317;1733;18;6
9288;10492;2;2;2
9288;22243;2;3;3
9288;34534;2;1;1
9288;45808;2;2;2
9288;56339;2;10;5
9288;65646;2;10;5
9294;38723;1733;1;1
9296;68686;2;1;1
9298;24987;1733;2;2
9325;64780;2;2;2
9326;25550;1733;2;2
9328;49694;2;1;1
9352;13622;2;3;3
9352;66583;2;5;4
9358;13277;2;2;2
9358;24296;2;4;4
9358;36450;2;20;6
9358;50400;2;8;5
9362;15050;2;20;6
9362;25942;2;20;6
9362;38087;2;10;5
9362;50016;2;9;5
9362;74503;2;11;5
9367;14491;2;2;2
9367;25117;2;6;5
9367;38067;2;4;4
9367;47979;2;40;7
9367;73106;2;45;7
9371;13627;2;42;7
9371;26646;2;22;6
9371;36397;2;39;7
9382;38436;2;3;3
9382;48802;2;1;1
9384;14615;2;4;4
9384;26856;2;3;3
9384;38346;2;5;4
9384;48861;2;18;6
9384;75672;2;35;7
9407;14676;2;20;6
9407;25212;2;12;5
9407;36926;2;15;6
9407;48730;2;27;7
9407;70729;2;4;4
9411;13938;2;2;2
9411;24342;2;3;3
9411;36511;2;3;3
9411;49528;2;5;4
9417;64544;1733;1;1
9420;14959;2;3;3
9420;25466;2;2;2
9420;37398;2;1;1
9420;49489;2;3;3
9420;69582;2;2;2
9425;24407;2;1;1
9432;48294;2;2;2
9432;73037;2;4;4
9437;38608;1733;1;1
9437;69818;1733;2;2
9448;62552;2;1;1
9452;13591;2;38;7
9452;24684;2;43;7
9452;38390;2;40;7
9452;50176;2;18;6
9452;70270;2;40;7
9458;36386;1733;1;1
9460;49728;2;2;2
9462;70442;2338;1;1
9468;13510;2;8;5
9468;68182;2;8;5
9471;64723;1733;1;1
9473;24965;2;1;1
9473;47886;2;1;1
9473;72954;2;1;1
9496;13940;2;8;5
9496;26932;2;9;5
9496;37029;2;15;6
9496;48996;2;9;5
9496;71423;2;15;6
9503;36859;2;1;1
9503;48684;2;1;1
9503;64333;2;2;2
9504;15270;2;67;8
9504;26761;2;90;9
9504;38238;2;91;9
9504;48992;2;91;9
9509;13851;2;2;2
9509;26674;2;2;2
9509;37819;2;3;3
9509;49297;2;4;4
9520;36989;1733;2;2
9526;14634;2;3;3
9526;30114;2;12;5
9526;40541;2;12;5
9526;66880;2;50;7
9528;50834;2;1;1
9534;61677;2;1;1
9536;39325;2;1;1
9539;15267;2;8;5
9539;27023;2;8;5
9539;37033;2;15;6
9539;50395;2;18;6
9539;63616;2;40;7
9541;15385;2;13;6
9541;24755;2;4;4
9541;37172;2;1;1
9541;48972;2;8;5
9541;71014;2;9;5
9554;36364;1733;2;2
9554;47892;1733;2;2
9554;62326;1733;2;2
9557;12998;2;9;5
9557;26802;2;3;3
9557;37426;2;5;4
9557;48733;2;4;4
9557;70216;2;8;5
9559;15154;1733;2;2
9559;26513;1733;8;5
9559;38282;1733;2;2
9559;50027;1733;8;5
9559;61912;1733;3;3
9560;12934;1733;1;1
9560;36861;1733;1;1
9577;49591;1733;2;2
9577;64328;1733;2;2
9579;38009;2;2;2
9579;49394;2;1;1
9589;25487;2;1;1
9612;38880;2338;2;2
9612;48428;2338;2;2
9612;74975;2338;12;5
9622;69872;2;1;1
9622;69872;1733;1;1
9635;13948;2;44;7
9635;25191;2;50;7
9636;68605;2;1;1
9637;14619;2;2;2
9637;49081;2;3;3
9637;63789;2;8;5
9651;15082;2;12;5
9651;24308;2;15;6
9655;14583;2;5;4
9655;24881;2;2;2
9655;36857;2;2;2
9657;48168;1733;2;2
9658;26715;2;1;1
9680;14064;2;1;1
9680;24586;2;2;2
9680;49429;2;3;3
9680;69126;2;3;3
9690;29713;2;1;1
9690;40812;2;2;2
9696;15071;2;2;2
9696;24851;2;2;2
9696;37297;2;2;2
9696;69605;2;2;2
9700;25972;2;1;1
9717;50085;2;1;1
9725;15476;2;1;1
9725;26158;2;8;5
9725;38703;2;63;8
9725;49521;2;38;7
9725;63112;2;8;5
9729;24387;1733;1;1
9737;15333;2;39;7
9737;26020;2;26;7
9737;38197;2;64;8
9737;49101;2;67;8
9742;69812;2;2;2
9748;15373;2;2;2
9748;30209;2;20;6
9748;41063;2;8;5
9754;14901;2;3;3
9754;24282;2;4;4
9754;36274;2;6;5
9754;50088;2;11;5
9754;69025;2;11;5
9758;38120;2338;2;2
9771;71331;1733;3;3
9784;38391;1733;1;1
9793;49422;2;2;2
9793;72242;2;2;2
9801;15311;2;1;1
9801;26312;2;2;2
9801;36943;2;18;6
9801;49271;2;18;6
9801;61528;2;19;6
9819;15215;2;13;6
9819;26097;2;10;5
9819;37637;2;10;5
9819;49158;2;10;5
9819;72958;2;20;6
9820;61523;2;18;6
9825;13380;2;1;1
9828;48385;2;1;1
9828;71143;2;1;1
9828;71143;1733;2;2
9830;13824;2;20;6
9830;26732;2;2;2
9830;36673;2;18;6
9830;50725;2;18;6
9835;13916;2338;3;3
9835;26223;2338;4;4
9841;37218;2;2;2
9841;62175;2;2;2
9847;14437;2;21;6
9847;26197;2;1;1
9847;37199;2;15;6
9847;49399;2;2;2
9847;71589;2;4;4
9849;13611;2;10;5
9849;30171;2;11;5
9849;39174;2;4;4
9850;15224;2;1;1
9853;48077;2338;1;1
9860;75297;2;1;1
9865;68821;1733;2;2
9877;36669;1733;2;2
9880;50761;2;10;5
9880;74637;2;33;7
9881;14915;2;1;1
9881;25625;2;2;2
9881;48754;2;2;2
9881;63681;2;4;4
9885;12729;2;13;6
9885;25669;2;3;3
9885;37465;2;11;5
9885;47800;2;11;5
9885;71468;2;11;5
9888;14347;2338;2;2
9888;26335;2338;2;2
9888;38196;2338;2;2
9888;49732;2338;2;2
9890;15119;2;1;1
9890;15119;2338;2;2
9890;47626;2;4;4
9890;60003;2;3;3
9890;60003;2338;2;2
9890;75035;2;4;4
9890;75035;2338;1;1
9893;37894;2;1;1
9906;61908;1733;2;2
9912;14433;2;39;7
9912;26256;2;64;8
9912;36540;2;20;6
9912;48167;2;21;6
9912;70179;2;11;5
9915;58771;2;1;1
9915;73124;2;1;1
9917;36444;1733;1;1
9928;13089;2;1;1
9936;12787;2;20;6
9936;26061;2;35;7
9936;36948;2;51;8
9936;48566;2;67;8
9936;68856;2;88;9
9942;48059;2;2;2
9946;13063;2;20;6
9946;25098;2;10;5
9946;36559;2;20;6
9946;49989;2;20;6
9946;72673;2;41;7
9956;74015;2;2;2
9963;15508;2338;8;5
9963;27492;2338;8;5
9963;39466;2338;8;5
9963;60519;2338;3;3
9964;25319;1733;1;1
9968;13521;2;93;9
9968;26806;2;89;9
9968;37645;2;89;9
9968;48193;2;90;9
9968;74796;2;90;9
9971;14973;2338;1;1
9971;25789;2338;2;2
9971;50470;2338;2;2
9971;69417;2338;1;1
9977;14205;2;2;2
9977;26877;2;5;4
9977;37054;2;20;6
9977;50280;2;44;7
9977;63098;2;53;8
9980;62629;1733;2;2
9984;13878;2338;3;3
9984;24581;2338;3;3
9984;50137;2338;2;2
9984;70166;2338;4;4
9986;15246;2;1;1
9986;36676;2;2;2
9986;48224;2;4;4
9986;70255;2;2;2
10001;38384;2338;2;2
10001;49273;2338;1;1
10005;14479;2;1;1
10005;28159;2;4;4
10005;40265;2;3;3
10005;62733;2;2;2
10006;29839;1733;1;1
10006;40953;1733;2;2
10013;14503;2;44;7
10013;24932;2;42;7
10013;38481;2;44;7
10013;50738;2;79;9
10015;12956;2;2;2
10015;25888;2;10;5
10015;37547;2;11;5
10015;49382;2;27;7
10015;64043;2;26;7
10017;15454;2;2;2
10017;25111;2;3;3
10017;48793;2;3;3
10017;69286;2;4;4
10018;13649;2;38;7
10018;24902;2;39;7
10018;37279;2;64;8
10018;50130;2;43;7
10018;62875;2;44;7
10024;13032;2;23;6
10024;26404;2;23;6
10024;37682;2;23;6
10024;48057;2;23;6
10024;69634;2;44;7
10027;62324;1733;1;1
10033;15370;2;4;4
10033;32820;2;8;5
10033;37482;2;9;5
10033;61947;2;1;1
10035;70097;1733;2;2
10038;12717;2;1;1
10038;25248;2;1;1
10038;37811;2;1;1
10038;50527;2;1;1
10038;68791;2;18;6
10051;12719;2;2;2
10051;25192;2;10;5
10051;64860;2;2;2
10054;26700;2338;2;2
10057;37170;2;18;6
10057;50348;2;33;7
10062;26728;2;1;1
10062;50477;2;1;1
10062;64171;2;1;1
10066;14325;2;2;2
10066;26374;2;2;2
10066;64358;2;2;2
10089;24799;2;2;2
10091;14418;2;38;7
10091;26773;2;39;7
10091;37188;2;21;6
10091;49308;2;39;7
10091;63390;2;40;7
10092;50755;2;3;3
10092;69365;2;3;3
10104;73387;2;1;1
10108;24469;2;1;1
10108;36160;2;1;1
10111;65602;2;1;1
10115;38896;1733;2;2
10123;12815;2;1;1
10123;25046;2;3;3
10123;36856;2;9;5
10123;48481;2;16;6
10124;48830;2;2;2
10144;12887;2;2;2
10147;14330;2;1;1
10153;14208;2;4;4
10153;25865;2;4;4
10153;38217;2;4;4
10153;49871;2;4;4
10153;74776;2;12;5
10163;15343;2;2;2
10163;60968;2;5;4
10163;74753;2;5;4
10168;13513;2;1;1
10168;37234;2;1;1
10168;48396;2;2;2
10169;12976;2;18;6
10169;24635;2;8;5
10169;37717;2;18;6
10169;50233;2;20;6
10169;69995;2;8;5
10177;49397;2;2;2
10177;63850;2;19;6
10178;13967;2;2;2
10178;24971;2;4;4
10178;37704;2;2;2
10178;50674;2;10;5
10178;70330;2;8;5
10181;71071;2;1;1
10189;75894;1733;2;2
10193;14755;2;40;7
10193;26916;2;8;5
10193;36874;2;18;6
10193;48725;2;8;5
10193;68710;2;18;6
10198;71872;2338;1;1
10204;50672;2;2;2
10204;70990;2;2;2
10216;41651;1733;2;2
10218;37851;1733;1;1
10225;13434;2;43;7
10225;24937;2;43;7
10225;38828;2;44;7
10225;50521;2;70;8
10231;13335;2338;3;3
10231;25576;2338;1;1
10231;50353;2338;3;3
10232;73043;2;3;3
10235;37397;2;8;5
10235;48738;2;39;7
10235;64844;2;39;7
10245;12838;2;13;6
10245;26766;2;11;5
10245;37817;2;11;5
10245;50281;2;25;6
10245;73068;2;20;6
10258;36522;2;1;1
10262;24383;1733;1;1
10262;48798;1733;2;2
10263;13307;2;1;1
10263;24855;2;1;1
10263;50422;2;2;2
10263;68885;2;4;4
10265;13488;2338;2;2
10265;26006;2338;2;2
10265;37684;2338;2;2
10265;48123;2338;2;2
10265;70667;2338;8;5
10269;13911;2;3;3
10269;25708;2;5;4
10269;38888;2;10;5
10269;50942;2;38;7
10269;69074;2;40;7
10276;15011;2;2;2
10276;24615;2;3;3
10276;48244;2;1;1
10276;73866;2;11;5
10278;36417;1733;4;4
10289;14937;2;8;5
10289;37001;2;18;6
10289;49052;2;18;6
10294;38837;2;3;3
10294;49019;2;20;6
10301;14004;2;27;7
10301;25471;2;39;7
10301;37931;2;10;5
10301;49499;2;70;8
10301;71764;2;64;8
10302;48436;2;2;2
10304;38395;2;1;1
10304;49138;2;1;1
10304;70227;2;8;5
10306;25835;1733;2;2
10311;14631;2;10;5
10311;24675;2;10;5
10311;37589;2;6;5
10311;48316;2;25;6
10311;71455;2;11;5
10311;71455;1733;8;5
10319;13420;2;1;1
10319;25130;2;1;1
10319;37529;2;1;1
10319;50463;2;1;1
10319;71269;2;3;3
10331;42456;2338;1;1
10337;48282;2;4;4
10344;13925;2;2;2
10344;26499;2;9;5
10344;38574;2;18;6
10344;48444;2;9;5
10349;64633;2;1;1
10356;14133;2;8;5
10359;25252;2;1;1
10359;36395;2;20;6
10359;50879;2;21;6
10372;38744;1733;1;1
10372;61500;1733;2;2
10373;27764;2;1;1
10396;14333;2;11;5
10396;26236;2;10;5
10398;15054;2338;1;1
10398;27105;2338;2;2
10398;74430;2;3;3
10404;14029;2;4;4
10404;24321;2;5;4
10404;38194;2;8;5
10404;47966;2;18;6
10404;64612;2;19;6
10405;13379;2;3;3
10405;26269;2;10;5
10405;50901;2;10;5
10405;72114;2;9;5
10416;25269;2;1;1
10416;38394;2;1;1
10416;49944;2;25;6
10422;12816;2;63;8
10422;26947;2;40;7
10422;37270;2;89;9
10422;48668;2;90;9
10426;38564;1733;1;1
10428;50001;2;2;2
10431;25714;2338;1;1
10431;37538;2338;2;2
10434;13349;2;18;6
10434;25933;2;20;6
10434;37135;2;39;7
10439;37303;1733;1;1
10444;12957;2;64;8
10444;24908;2;64;8
10444;37841;2;70;8
10444;50890;2;71;8
10444;69759;2;39;7
10446;14398;2;1;1
10446;24399;2;1;1
10448;14099;2;64;8
10448;24444;2;44;7
10448;37061;2;72;8
10448;49929;2;93;9
10449;62072;1733;2;2
10459;37494;1733;1;1
10461;24606;2;8;5
10461;38401;2;8;5
10461;48056;2;12;5
10461;63011;2;17;6
10462;15157;2;1;1
10462;24800;2;1;1
10462;37967;2;2;2
10462;49561;2;8;5
10462;75197;2;41;7
10464;14387;2;39;7
10464;25913;2;39;7
10464;38349;2;40;7
10464;49076;2;19;6
10464;71262;2;63;8
10467;71608;2338;1;1
10468;49113;2;1;1
10470;14750;2;67;8
10470;26598;2;66;8
10470;36776;2;64;8
10470;48871;2;64;8
10470;69564;2;64;8
10486;15379;2;40;7
10486;25803;2;64;8
10486;36610;2;45;7
10486;49110;2;58;8
10486;70096;2;71;8
10494;50784;1733;2;2
10495;13898;2;4;4
10495;26567;2;4;4
10495;36173;2;5;4
10495;49226;2;20;6
10495;71765;2;5;4
10496;13727;2;70;8
10496;25145;2;62;8
10496;37594;2;88;9
10496;50317;2;89;9
10496;69171;2;70;8
10499;36588;1733;2;2
10499;50312;1733;2;2
10501;13421;2;88;9
10501;26129;2;66;8
10501;37667;2;65;8
10501;50856;2;65;8
10501;69623;2;90;9
10509;26994;2338;1;1
10510;13206;2;64;8
10510;27039;2;86;9
10510;36821;2;5;4
10510;49187;2;12;5
10522;50862;1733;1;1
10522;62892;1733;2;2
10528;18392;2;3;3
10528;28040;2;4;4
10528;39182;2;5;4
10528;52440;2;3;3
10528;73595;2;4;4
10532;37344;2;2;2
10532;49015;2;2;2
10532;71702;2;3;3
10533;14103;2;38;7
10533;24997;2;39;7
10533;38156;2;20;6
10533;50424;2;49;7
10538;15018;2;4;4
10538;26760;2;3;3
10538;48143;2;4;4
10538;74155;2;3;3
10549;15051;2;1;1
10549;25158;2;3;3
10549;36960;2;2;2
10549;50678;2;2;2
10549;71316;2;18;6
10550;61753;1733;1;1
10559;12868;2;4;4
10559;27327;2;4;4
10559;39044;2;1;1
10560;13251;2;5;4
10560;24654;2;10;5
10560;36862;2;18;6
10560;49523;2;64;8
10560;71941;2;40;7
10576;24938;2;2;2
10576;48098;2;1;1
10576;71089;2;3;3
10580;13826;2;4;4
10580;25456;2;2;2
10580;50048;2;2;2
10580;70629;2;2;2
10581;15478;2;44;7
10581;25442;2;44;7
10581;37370;2;43;7
10581;48228;2;10;5
10581;71750;2;38;7
10587;13550;2;1;1
10591;38773;1733;1;1
10591;48467;1733;2;2
10591;61689;1733;1;1
10592;49116;2;1;1
10599;18126;2;8;5
10599;28588;2;10;5
10599;39347;2;20;6
10599;52033;2;39;7
10599;65816;2;38;7
10618;28329;2;1;1
10618;41623;2;1;1
10618;52064;2;1;1
10618;65213;2;1;1
10622;16639;2;1;1
10622;28836;2;1;1
10622;40122;2;1;1
10622;51635;2;3;3
10622;75137;2;9;5
10625;27264;2;1;1
10625;38976;2;1;1
10625;54117;2;1;1
10627;16971;2338;1;1
10635;17305;2;3;3
10635;29537;2;1;1
10635;39626;2;2;2
10635;52404;2;1;1
10636;73751;2;1;1
10647;17459;2;2;2
10647;27512;2;1;1
10647;40214;2;20;6
10647;53851;2;20;6
10647;66129;2;40;7
10652;51819;2;1;1
10652;73811;2;1;1
10653;16610;2;18;6
10653;28779;2;18;6
10653;39089;2;18;6
10653;53897;2;18;6
10684;38938;2;1;1
10695;53987;2;1;1
10700;30040;2;40;7
10700;41570;2;66;8
10700;51386;2;66;8
10700;66218;2;38;7
10705;51678;2338;2;2
10708;51595;2;1;1
10712;28286;2;1;1
10714;17785;2;1;1
10716;17374;2;1;1
10716;48034;2;1;1
10716;69491;2;2;2
10717;16338;2338;1;1
10717;27771;2338;1;1
10717;39436;2338;1;1
10717;75353;2338;1;1
10719;53967;2;1;1
10719;73186;2;2;2
10723;51086;2;1;1
10728;16811;2;8;5
10728;29178;2;20;6
10728;41359;2;40;7
10728;53613;2;40;7
10729;16800;2338;1;1
10729;41462;2338;1;1
10729;71975;2338;1;1
10730;52138;2;1;1
10731;53990;2;1;1
10731;73084;2;1;1
10738;15519;2;1;1
10738;27891;2;3;3
10738;41251;2;1;1
10738;53624;2;1;1
10738;74358;2;3;3
10749;7216;2;8;5
10749;49808;2;3;3
10749;70601;2;2;2
10750;73915;2;1;1
10752;6566;2;4;4
10752;16109;2;18;6
10752;28989;2;70;8
10752;41281;2;64;8
10752;48641;2;43;7
10752;70450;2;48;7
10753;28037;2;2;2
10753;51511;2;1;1
10755;29581;2;8;5
10755;39786;2;1;1
10763;18431;2;5;4
10763;29298;2;4;4
10763;39277;2;17;6
10763;54215;2;13;6
10763;72578;2;16;6
10765;28143;2;1;1
10765;41488;2;1;1
10766;16772;2;1;1
10766;30078;2;2;2
10766;40358;2;2;2
10766;51788;2;4;4
10766;76176;2;5;4
10772;17306;2;64;8
10772;30167;2;64;8
10772;39685;2;67;8
10772;51188;2;45;7
10772;75549;2;30;7
10775;16555;2;2;2
10775;29134;2;1;1
10775;39746;2;1;1
10775;52856;2;2;2
10775;75286;2;2;2
10777;30156;2;1;1
10777;52465;2;1;1
10780;17804;2;53;8
10780;27581;2;78;9
10780;39879;2;71;8
10780;51404;2;78;9
10781;18139;2;1;1
10781;29844;2;1;1
10781;41178;2;10;5
10781;52351;2;18;6
10783;16425;2;8;5
10783;29716;2;13;6
10783;40422;2;13;6
10783;51656;2;13;6
10783;75891;2;16;6
10789;70704;2;2;2
10795;15954;2;40;7
10795;29480;2;65;8
10795;39852;2;64;8
10795;53833;2;67;8
10799;16527;2;18;6
10799;28252;2;18;6
10799;39750;2;18;6
10799;51214;2;18;6
10799;76209;2;18;6
10819;29549;2;9;5
10819;39268;2;18;6
10819;54073;2;19;6
10829;17577;2;4;4
10829;27586;2;5;4
10829;39020;2;6;5
10829;53019;2;38;7
10829;73580;2;10;5
10833;17219;2;1;1
10833;27919;2;1;1
10833;39380;2;33;7
10833;52492;2;43;7
10833;65494;2;45;7
10835;15746;2;43;7
10835;28685;2;18;6
10835;41672;2;33;7
10835;51853;2;90;9
10845;40668;2;21;6
10845;51650;2;12;5
10845;74943;2;26;7
10862;17377;2;3;3
10862;29628;2;8;5
10862;38921;2;20;6
10862;53029;2;9;5
10862;65818;2;11;5
10871;50996;1733;1;1
10875;74961;2;1;1
10882;5017;2;8;5
10882;18377;2;38;7
10882;30008;2;38;7
10882;40991;2;33;7
10882;50153;2;45;7
10882;69228;2;31;7
10885;28604;2;1;1
10886;73709;2;1;1
10887;27888;2;1;1
10891;18453;2;2;2
10891;73533;2;8;5
10909;75191;2;1;1
10915;28083;2;10;5
10915;40693;2;8;5
10915;51491;2;9;5
10918;54067;2;1;1
10919;29091;2;1;1
10921;16244;2;18;6
10921;27951;2;8;5
10921;40270;2;11;5
10921;54177;2;13;6
10921;74764;2;24;6
10925;17326;2338;3;3
10925;28602;2338;3;3
10925;40193;2338;8;5
10925;53420;2338;18;6
10925;74235;2338;12;5
10930;28610;2;1;1
10930;52920;2;1;1
10930;74102;2;1;1
10937;16621;2;28;7
10937;29824;2;27;7
10937;41637;2;13;6
10937;54133;2;14;6
10937;75425;2;22;6
10941;16439;2;1;1
10941;28133;2;2;2
10941;39432;2;2;2
10941;52119;2;44;7
10944;51873;2;1;1
10944;74602;2;1;1
10945;16488;2338;3;3
10945;39452;2338;2;2
10945;51675;2338;3;3
10945;75641;2338;2;2
10949;17843;2338;2;2
10949;27994;2338;2;2
10949;40325;2338;2;2
10952;6488;2;8;5
10961;39480;2;2;2
10961;52329;2;3;3
10962;41133;2338;1;1
10969;16224;2;1;1
10970;15662;2;42;7
10970;28934;2;40;7
